x-axis,2,4
second,Volt,Volt
-606.27999E-03,+0.0E+00,-40.20100E-03
-606.20249E-03,-37.60804E-03,-40.20100E-03
-606.12499E-03,-2.59296E-03,-40.20100E-03
-606.04749E-03,+0.0E+00,-40.20100E-03
-605.96999E-03,+0.0E+00,-2.59296E-03
-605.89249E-03,+0.0E+00,+0.0E+00
-605.81499E-03,+0.0E+00,-37.60804E-03
-605.73749E-03,-37.60804E-03,-2.59296E-03
-605.65999E-03,-2.59296E-03,-37.60804E-03
-605.58249E-03,+0.0E+00,-40.20100E-03
-605.50499E-03,+0.0E+00,-40.20100E-03
-605.42749E-03,+0.0E+00,-40.20100E-03
-605.34999E-03,+0.0E+00,-40.20100E-03
-605.27249E-03,+0.0E+00,-40.20100E-03
-605.19499E-03,+0.0E+00,-2.59296E-03
-605.11749E-03,+0.0E+00,-37.60804E-03
-605.03999E-03,+0.0E+00,-40.20100E-03
-604.96249E-03,-37.60804E-03,-2.59296E-03
-604.88499E-03,-2.59296E-03,-37.60804E-03
-604.80749E-03,-37.60804E-03,-40.20100E-03
-604.72999E-03,-40.20100E-03,-2.59296E-03
-604.65249E-03,-2.59296E-03,-37.60804E-03
-604.57499E-03,+0.0E+00,-2.59296E-03
-604.49749E-03,+0.0E+00,+0.0E+00
-604.41999E-03,+0.0E+00,-37.60804E-03
-604.34249E-03,+0.0E+00,-40.20100E-03
-604.26499E-03,-37.60804E-03,-40.20100E-03
-604.18749E-03,-2.59296E-03,-2.59296E-03
-604.10999E-03,+0.0E+00,-37.60804E-03
-604.03249E-03,+0.0E+00,-40.20100E-03
-603.95499E-03,-37.60804E-03,-40.20100E-03
-603.87749E-03,-40.20100E-03,-40.20100E-03
-603.79999E-03,-2.59296E-03,-40.20100E-03
-603.72249E-03,+0.0E+00,-2.59296E-03
-603.64499E-03,+0.0E+00,-37.60804E-03
-603.56749E-03,-37.60804E-03,-40.20100E-03
-603.48999E-03,-2.59296E-03,-40.20100E-03
-603.41249E-03,+0.0E+00,-40.20100E-03
-603.33499E-03,+0.0E+00,-2.59296E-03
-603.25749E-03,+0.0E+00,-37.60804E-03
-603.17999E-03,-37.60804E-03,-2.59296E-03
-603.10249E-03,-2.59296E-03,-37.60804E-03
-603.02499E-03,+0.0E+00,-40.20100E-03
-602.94749E-03,-37.60804E-03,-40.20100E-03
-602.86999E-03,-2.59296E-03,-2.59296E-03
-602.79249E-03,-37.60804E-03,-37.60804E-03
-602.71499E-03,-40.20100E-03,-40.20100E-03
-602.63749E-03,-2.59296E-03,-2.59296E-03
-602.55999E-03,+0.0E+00,-37.60804E-03
-602.48248E-03,-37.60804E-03,-40.20100E-03
-602.40498E-03,-2.59296E-03,-40.20100E-03
-602.32748E-03,+37.60804E-03,-40.20100E-03
-602.24998E-03,+2.59296E-03,-40.20100E-03
-602.17248E-03,-37.60804E-03,-40.20100E-03
-602.09498E-03,-2.59296E-03,-40.20100E-03
-602.01748E-03,-37.60804E-03,-40.20100E-03
-601.93998E-03,-2.59296E-03,-2.59296E-03
-601.86248E-03,-37.60804E-03,+0.0E+00
-601.78498E-03,-2.59296E-03,-37.60804E-03
-601.70748E-03,-37.60804E-03,-2.59296E-03
-601.62998E-03,-40.20100E-03,-37.60804E-03
-601.55248E-03,-2.59296E-03,-40.20100E-03
-601.47498E-03,+0.0E+00,-40.20100E-03
-601.39748E-03,-37.60804E-03,-40.20100E-03
-601.31998E-03,-2.59296E-03,-40.20100E-03
-601.24248E-03,+0.0E+00,-40.20100E-03
-601.16498E-03,-37.60804E-03,-2.59296E-03
-601.08748E-03,-40.20100E-03,+0.0E+00
-601.00998E-03,-2.59296E-03,-37.60804E-03
-600.93248E-03,+0.0E+00,-40.20100E-03
-600.85498E-03,-37.60804E-03,-2.59296E-03
-600.77748E-03,-2.59296E-03,-37.60804E-03
-600.69998E-03,-37.60804E-03,-40.20100E-03
-600.62248E-03,-2.59296E-03,-40.20100E-03
-600.54498E-03,+0.0E+00,-40.20100E-03
-600.46748E-03,+0.0E+00,-40.20100E-03
-600.38998E-03,-37.60804E-03,-40.20100E-03
-600.31248E-03,-2.59296E-03,-40.20100E-03
-600.23498E-03,+0.0E+00,-2.59296E-03
-600.15748E-03,-37.60804E-03,-37.60804E-03
-600.07998E-03,-2.59296E-03,-40.20100E-03
-600.00248E-03,-37.60804E-03,-2.59296E-03
-599.92498E-03,-2.59296E-03,-37.60804E-03
-599.84748E-03,+0.0E+00,-40.20100E-03
-599.76998E-03,-37.60804E-03,-40.20100E-03
-599.69248E-03,-2.59296E-03,-40.20100E-03
-599.61498E-03,+0.0E+00,-2.59296E-03
-599.53748E-03,+0.0E+00,-37.60804E-03
-599.45998E-03,+0.0E+00,-40.20100E-03
-599.38248E-03,-37.60804E-03,-40.20100E-03
-599.30498E-03,-40.20100E-03,-40.20100E-03
-599.22748E-03,-2.59296E-03,-2.59296E-03
-599.14998E-03,-37.60804E-03,-37.60804E-03
-599.07248E-03,-2.59296E-03,-2.59296E-03
-598.99498E-03,+0.0E+00,-37.60804E-03
-598.91748E-03,+0.0E+00,-2.59296E-03
-598.83998E-03,+0.0E+00,-37.60804E-03
-598.76248E-03,+0.0E+00,-40.20100E-03
-598.68498E-03,+0.0E+00,-40.20100E-03
-598.60748E-03,+0.0E+00,-40.20100E-03
-598.52998E-03,+0.0E+00,-2.59296E-03
-598.45248E-03,-37.60804E-03,-37.60804E-03
-598.37498E-03,-2.59296E-03,-40.20100E-03
-598.29748E-03,-37.60804E-03,-40.20100E-03
-598.21998E-03,-2.59296E-03,-2.59296E-03
-598.14248E-03,+0.0E+00,+0.0E+00
-598.06498E-03,+0.0E+00,+0.0E+00
-597.98748E-03,+0.0E+00,+0.0E+00
-597.90998E-03,-37.60804E-03,-37.60804E-03
-597.83248E-03,-2.59296E-03,-40.20100E-03
-597.75498E-03,+0.0E+00,-40.20100E-03
-597.67748E-03,+0.0E+00,-40.20100E-03
-597.59998E-03,+0.0E+00,-2.59296E-03
-597.52248E-03,+0.0E+00,-37.60804E-03
-597.44497E-03,+0.0E+00,-40.20100E-03
-597.36747E-03,+0.0E+00,-40.20100E-03
-597.28997E-03,-37.60804E-03,-2.59296E-03
-597.21247E-03,-2.59296E-03,+0.0E+00
-597.13497E-03,+0.0E+00,+0.0E+00
-597.05747E-03,+0.0E+00,+0.0E+00
-596.97997E-03,+0.0E+00,-37.60804E-03
-596.90247E-03,+0.0E+00,-40.20100E-03
-596.82497E-03,+0.0E+00,-40.20100E-03
-596.74747E-03,-37.60804E-03,-40.20100E-03
-596.66997E-03,-40.20100E-03,-40.20100E-03
-596.59247E-03,-2.59296E-03,-40.20100E-03
-596.51497E-03,-37.60804E-03,-40.20100E-03
-596.43747E-03,-2.59296E-03,-40.20100E-03
-596.35997E-03,-37.60804E-03,-40.20100E-03
-596.28247E-03,-2.59296E-03,-40.20100E-03
-596.20497E-03,+0.0E+00,-2.59296E-03
-596.12747E-03,+0.0E+00,-37.60804E-03
-596.04997E-03,-37.60804E-03,-40.20100E-03
-595.97247E-03,-40.20100E-03,-40.20100E-03
-595.89497E-03,-2.59296E-03,-40.20100E-03
-595.81747E-03,+0.0E+00,-40.20100E-03
-595.73997E-03,+0.0E+00,-40.20100E-03
-595.66247E-03,+0.0E+00,-40.20100E-03
-595.58497E-03,-37.60804E-03,-40.20100E-03
-595.50747E-03,-40.20100E-03,-40.20100E-03
-595.42997E-03,-40.20100E-03,-2.59296E-03
-595.35247E-03,-2.59296E-03,-37.60804E-03
-595.27497E-03,+0.0E+00,-2.59296E-03
-595.19747E-03,+0.0E+00,+0.0E+00
-595.11997E-03,+0.0E+00,-37.60804E-03
-595.04247E-03,-37.60804E-03,-40.20100E-03
-594.96497E-03,-2.59296E-03,-2.59296E-03
-594.88747E-03,+0.0E+00,-37.60804E-03
-594.80997E-03,+0.0E+00,-40.20100E-03
-594.73247E-03,+0.0E+00,-2.59296E-03
-594.65497E-03,-37.60804E-03,+0.0E+00
-594.57747E-03,-40.20100E-03,+0.0E+00
-594.49997E-03,-2.59296E-03,-37.60804E-03
-594.42247E-03,+0.0E+00,-2.59296E-03
-594.34497E-03,+0.0E+00,-37.60804E-03
-594.26747E-03,-37.60804E-03,-40.20100E-03
-594.18997E-03,-2.59296E-03,-2.59296E-03
-594.11247E-03,+0.0E+00,+0.0E+00
-594.03497E-03,+0.0E+00,+0.0E+00
-593.95747E-03,-37.60804E-03,-37.60804E-03
-593.87997E-03,-2.59296E-03,-2.59296E-03
-593.80247E-03,-37.60804E-03,-37.60804E-03
-593.72497E-03,-2.59296E-03,-40.20100E-03
-593.64747E-03,+0.0E+00,-40.20100E-03
-593.56997E-03,+0.0E+00,-40.20100E-03
-593.49247E-03,+0.0E+00,-2.59296E-03
-593.41497E-03,+0.0E+00,-37.60804E-03
-593.33747E-03,-37.60804E-03,-2.59296E-03
-593.25997E-03,-40.20100E-03,+0.0E+00
-593.18247E-03,-2.59296E-03,+0.0E+00
-593.10497E-03,+0.0E+00,+0.0E+00
-593.02747E-03,-37.60804E-03,-37.60804E-03
-592.94997E-03,-40.20100E-03,-40.20100E-03
-592.87247E-03,-2.59296E-03,-40.20100E-03
-592.79497E-03,+0.0E+00,-2.59296E-03
-592.71747E-03,+0.0E+00,-37.60804E-03
-592.63997E-03,-37.60804E-03,-40.20100E-03
-592.56247E-03,-40.20100E-03,-2.59296E-03
-592.48496E-03,-2.59296E-03,-37.60804E-03
-592.40746E-03,+0.0E+00,-40.20100E-03
-592.32996E-03,+0.0E+00,-2.59296E-03
-592.25246E-03,+0.0E+00,-37.60804E-03
-592.17496E-03,+0.0E+00,-2.59296E-03
-592.09746E-03,-37.60804E-03,-37.60804E-03
-592.01996E-03,-2.59296E-03,-2.59296E-03
-591.94246E-03,+0.0E+00,-37.60804E-03
-591.86496E-03,+0.0E+00,-40.20100E-03
-591.78746E-03,-37.60804E-03,-40.20100E-03
-591.70996E-03,-40.20100E-03,-2.59296E-03
-591.63246E-03,-2.59296E-03,+0.0E+00
-591.55496E-03,-37.60804E-03,-37.60804E-03
-591.47746E-03,-2.59296E-03,-40.20100E-03
-591.39996E-03,-37.60804E-03,-40.20100E-03
-591.32246E-03,-40.20100E-03,-40.20100E-03
-591.24496E-03,-2.59296E-03,-40.20100E-03
-591.16746E-03,+0.0E+00,-2.59296E-03
-591.08996E-03,-37.60804E-03,-37.60804E-03
-591.01246E-03,-2.59296E-03,-40.20100E-03
-590.93496E-03,+0.0E+00,-40.20100E-03
-590.85746E-03,+0.0E+00,-40.20100E-03
-590.77996E-03,+0.0E+00,-40.20100E-03
-590.70246E-03,+0.0E+00,-40.20100E-03
-590.62496E-03,+0.0E+00,-40.20100E-03
-590.54746E-03,+0.0E+00,-2.59296E-03
-590.46996E-03,+0.0E+00,-37.60804E-03
-590.39246E-03,+0.0E+00,-2.59296E-03
-590.31496E-03,+0.0E+00,+0.0E+00
-590.23746E-03,-37.60804E-03,-37.60804E-03
-590.15996E-03,-40.20100E-03,-40.20100E-03
-590.08246E-03,-2.59296E-03,-40.20100E-03
-590.00496E-03,+0.0E+00,-40.20100E-03
-589.92746E-03,-37.60804E-03,-40.20100E-03
-589.84996E-03,-2.59296E-03,-40.20100E-03
-589.77246E-03,-37.60804E-03,-40.20100E-03
-589.69496E-03,-2.59296E-03,-40.20100E-03
-589.61746E-03,+0.0E+00,-40.20100E-03
-589.53996E-03,+0.0E+00,-40.20100E-03
-589.46246E-03,+0.0E+00,-40.20100E-03
-589.38496E-03,-37.60804E-03,-40.20100E-03
-589.30746E-03,-2.59296E-03,-40.20100E-03
-589.22996E-03,-37.60804E-03,-2.59296E-03
-589.15246E-03,-40.20100E-03,+0.0E+00
-589.07496E-03,-40.20100E-03,-37.60804E-03
-588.99746E-03,-40.20100E-03,-40.20100E-03
-588.91996E-03,-2.59296E-03,-40.20100E-03
-588.84246E-03,-37.60804E-03,-40.20100E-03
-588.76496E-03,-40.20100E-03,-2.59296E-03
-588.68746E-03,-40.20100E-03,+0.0E+00
-588.60996E-03,-2.59296E-03,+0.0E+00
-588.53246E-03,+0.0E+00,+0.0E+00
-588.45496E-03,+0.0E+00,+0.0E+00
-588.37746E-03,+0.0E+00,+0.0E+00
-588.29996E-03,-37.60804E-03,-37.60804E-03
-588.22246E-03,-2.59296E-03,-40.20100E-03
-588.14496E-03,-37.60804E-03,-40.20100E-03
-588.06746E-03,-40.20100E-03,-40.20100E-03
-587.98996E-03,-2.59296E-03,-40.20100E-03
-587.91246E-03,-37.60804E-03,-40.20100E-03
-587.83496E-03,-40.20100E-03,-40.20100E-03
-587.75746E-03,-2.59296E-03,-2.59296E-03
-587.67996E-03,-37.60804E-03,-37.60804E-03
-587.60246E-03,-2.59296E-03,-40.20100E-03
-587.52496E-03,-37.60804E-03,-2.59296E-03
-587.44745E-03,-2.59296E-03,+0.0E+00
-587.36995E-03,+0.0E+00,-37.60804E-03
-587.29245E-03,+0.0E+00,-2.59296E-03
-587.21495E-03,+0.0E+00,-37.60804E-03
-587.13745E-03,-37.60804E-03,-40.20100E-03
-587.05995E-03,-40.20100E-03,-40.20100E-03
-586.98245E-03,-40.20100E-03,-40.20100E-03
-586.90495E-03,-40.20100E-03,-2.59296E-03
-586.82745E-03,-40.20100E-03,+0.0E+00
-586.74995E-03,-40.20100E-03,-37.60804E-03
-586.67245E-03,-40.20100E-03,-40.20100E-03
-586.59495E-03,-2.59296E-03,-40.20100E-03
-586.51745E-03,+0.0E+00,-40.20100E-03
-586.43995E-03,+0.0E+00,-40.20100E-03
-586.36245E-03,-37.60804E-03,-40.20100E-03
-586.28495E-03,-2.59296E-03,-40.20100E-03
-586.20745E-03,-37.60804E-03,-40.20100E-03
-586.12995E-03,-2.59296E-03,-40.20100E-03
-586.05245E-03,+0.0E+00,-2.59296E-03
-585.97495E-03,+0.0E+00,-37.60804E-03
-585.89745E-03,+0.0E+00,-40.20100E-03
-585.81995E-03,-37.60804E-03,-2.59296E-03
-585.74245E-03,-2.59296E-03,-37.60804E-03
-585.66495E-03,-37.60804E-03,-40.20100E-03
-585.58745E-03,-40.20100E-03,-40.20100E-03
-585.50995E-03,-2.59296E-03,-40.20100E-03
-585.43245E-03,+0.0E+00,-40.20100E-03
-585.35495E-03,+0.0E+00,-40.20100E-03
-585.27745E-03,-37.60804E-03,-40.20100E-03
-585.19995E-03,-2.59296E-03,-40.20100E-03
-585.12245E-03,-37.60804E-03,-2.59296E-03
-585.04495E-03,-40.20100E-03,-37.60804E-03
-584.96745E-03,-2.59296E-03,-40.20100E-03
-584.88995E-03,+0.0E+00,-40.20100E-03
-584.81245E-03,+0.0E+00,-2.59296E-03
-584.73495E-03,+0.0E+00,-37.60804E-03
-584.65745E-03,+0.0E+00,-40.20100E-03
-584.57995E-03,-37.60804E-03,-40.20100E-03
-584.50245E-03,-2.59296E-03,-40.20100E-03
-584.42495E-03,-37.60804E-03,-40.20100E-03
-584.34745E-03,-2.59296E-03,-2.59296E-03
-584.26995E-03,-37.60804E-03,+0.0E+00
-584.19245E-03,-2.59296E-03,+0.0E+00
-584.11495E-03,+0.0E+00,-37.60804E-03
-584.03745E-03,+0.0E+00,-40.20100E-03
-583.95995E-03,+0.0E+00,-40.20100E-03
-583.88245E-03,+0.0E+00,-40.20100E-03
-583.80495E-03,+0.0E+00,-40.20100E-03
-583.72745E-03,+0.0E+00,-40.20100E-03
-583.64995E-03,+0.0E+00,-40.20100E-03
-583.57245E-03,+0.0E+00,-40.20100E-03
-583.49495E-03,+0.0E+00,-2.59296E-03
-583.41745E-03,+0.0E+00,-37.60804E-03
-583.33995E-03,+0.0E+00,-40.20100E-03
-583.26245E-03,+0.0E+00,-40.20100E-03
-583.18495E-03,+0.0E+00,-40.20100E-03
-583.10745E-03,-37.60804E-03,-40.20100E-03
-583.02995E-03,-2.59296E-03,-2.59296E-03
-582.95245E-03,+0.0E+00,-37.60804E-03
-582.87495E-03,-37.60804E-03,-2.59296E-03
-582.79745E-03,-2.59296E-03,-37.60804E-03
-582.71995E-03,-75.21608E-03,-40.20100E-03
-582.64245E-03,-5.18593E-03,-40.20100E-03
-582.56495E-03,+0.0E+00,-40.20100E-03
-582.48744E-03,-37.60804E-03,-2.59296E-03
-582.40994E-03,-40.20100E-03,-37.60804E-03
-582.33244E-03,-2.59296E-03,-2.59296E-03
-582.25494E-03,-37.60804E-03,-37.60804E-03
-582.17744E-03,-2.59296E-03,-40.20100E-03
-582.09994E-03,-37.60804E-03,-2.59296E-03
-582.02244E-03,-40.20100E-03,-37.60804E-03
-581.94494E-03,-40.20100E-03,-40.20100E-03
-581.86744E-03,-2.59296E-03,-40.20100E-03
-581.78994E-03,+0.0E+00,-40.20100E-03
-581.71244E-03,-37.60804E-03,-40.20100E-03
-581.63494E-03,-40.20100E-03,-40.20100E-03
-581.55744E-03,-40.20100E-03,-40.20100E-03
-581.47994E-03,-40.20100E-03,-40.20100E-03
-581.40244E-03,-40.20100E-03,-40.20100E-03
-581.32494E-03,-2.59296E-03,-40.20100E-03
-581.24744E-03,-37.60804E-03,-40.20100E-03
-581.16994E-03,-40.20100E-03,-2.59296E-03
-581.09244E-03,-2.59296E-03,+0.0E+00
-581.01494E-03,+0.0E+00,-37.60804E-03
-580.93744E-03,+0.0E+00,-40.20100E-03
-580.85994E-03,+0.0E+00,-40.20100E-03
-580.78244E-03,-37.60804E-03,-40.20100E-03
-580.70494E-03,-2.59296E-03,-2.59296E-03
-580.62744E-03,+0.0E+00,-37.60804E-03
-580.54994E-03,+0.0E+00,-2.59296E-03
-580.47244E-03,+0.0E+00,-37.60804E-03
-580.39494E-03,-37.60804E-03,-40.20100E-03
-580.31744E-03,-40.20100E-03,-40.20100E-03
-580.23994E-03,-2.59296E-03,-2.59296E-03
-580.16244E-03,-37.60804E-03,-37.60804E-03
-580.08494E-03,-2.59296E-03,-2.59296E-03
-580.00744E-03,+0.0E+00,-37.60804E-03
-579.92994E-03,+0.0E+00,-2.59296E-03
-579.85244E-03,-37.60804E-03,-37.60804E-03
-579.77494E-03,-2.59296E-03,-40.20100E-03
-579.69744E-03,-37.60804E-03,-40.20100E-03
-579.61994E-03,-2.59296E-03,-2.59296E-03
-579.54244E-03,+0.0E+00,-37.60804E-03
-579.46494E-03,+0.0E+00,-40.20100E-03
-579.38744E-03,+0.0E+00,-40.20100E-03
-579.30994E-03,-37.60804E-03,-2.59296E-03
-579.23244E-03,-40.20100E-03,+0.0E+00
-579.15494E-03,-40.20100E-03,-37.60804E-03
-579.07744E-03,-2.59296E-03,-40.20100E-03
-578.99994E-03,+0.0E+00,-2.59296E-03
-578.92244E-03,+0.0E+00,-37.60804E-03
-578.84494E-03,+0.0E+00,-2.59296E-03
-578.76744E-03,+0.0E+00,-37.60804E-03
-578.68994E-03,-37.60804E-03,-40.20100E-03
-578.61244E-03,-40.20100E-03,-40.20100E-03
-578.53494E-03,-2.59296E-03,-40.20100E-03
-578.45744E-03,+0.0E+00,-40.20100E-03
-578.37994E-03,+0.0E+00,-2.59296E-03
-578.30244E-03,-37.60804E-03,+0.0E+00
-578.22494E-03,-40.20100E-03,-37.60804E-03
-578.14744E-03,-2.59296E-03,-40.20100E-03
-578.06994E-03,+0.0E+00,-2.59296E-03
-577.99244E-03,-37.60804E-03,+0.0E+00
-577.91494E-03,-2.59296E-03,-37.60804E-03
-577.83744E-03,+0.0E+00,-2.59296E-03
-577.75994E-03,-37.60804E-03,-37.60804E-03
-577.68244E-03,-2.59296E-03,-40.20100E-03
-577.60494E-03,-37.60804E-03,-40.20100E-03
-577.52744E-03,-2.59296E-03,-2.59296E-03
-577.44993E-03,+0.0E+00,-37.60804E-03
-577.37243E-03,+0.0E+00,-40.20100E-03
-577.29493E-03,+0.0E+00,-40.20100E-03
-577.21743E-03,+0.0E+00,-40.20100E-03
-577.13993E-03,+0.0E+00,-40.20100E-03
-577.06243E-03,+0.0E+00,-2.59296E-03
-576.98493E-03,+0.0E+00,-37.60804E-03
-576.90743E-03,+0.0E+00,-40.20100E-03
-576.82993E-03,-37.60804E-03,-40.20100E-03
-576.75243E-03,-2.59296E-03,-40.20100E-03
-576.67493E-03,-37.60804E-03,-2.59296E-03
-576.59743E-03,-2.59296E-03,-37.60804E-03
-576.51993E-03,-37.60804E-03,-40.20100E-03
-576.44243E-03,-2.59296E-03,-40.20100E-03
-576.36493E-03,+0.0E+00,-40.20100E-03
-576.28743E-03,-37.60804E-03,-2.59296E-03
-576.20993E-03,-2.59296E-03,-37.60804E-03
-576.13243E-03,+0.0E+00,-40.20100E-03
-576.05493E-03,+0.0E+00,-40.20100E-03
-575.97743E-03,+0.0E+00,-40.20100E-03
-575.89993E-03,-37.60804E-03,-2.59296E-03
-575.82243E-03,-2.59296E-03,+0.0E+00
-575.74493E-03,+0.0E+00,-37.60804E-03
-575.66743E-03,-37.60804E-03,-2.59296E-03
-575.58993E-03,-40.20100E-03,-37.60804E-03
-575.51243E-03,-40.20100E-03,-2.59296E-03
-575.43493E-03,-2.59296E-03,-37.60804E-03
-575.35743E-03,+0.0E+00,-2.59296E-03
-575.27993E-03,-37.60804E-03,-37.60804E-03
-575.20243E-03,-2.59296E-03,-40.20100E-03
-575.12493E-03,+0.0E+00,-40.20100E-03
-575.04743E-03,-37.60804E-03,-40.20100E-03
-574.96993E-03,-2.59296E-03,-2.59296E-03
-574.89243E-03,+37.60804E-03,+0.0E+00
-574.81493E-03,+2.59296E-03,+0.0E+00
-574.73743E-03,+37.60804E-03,-37.60804E-03
-574.65993E-03,-35.01508E-03,-40.20100E-03
-574.58243E-03,-40.20100E-03,-40.20100E-03
-574.50493E-03,-2.59296E-03,-40.20100E-03
-574.42743E-03,+0.0E+00,-40.20100E-03
-574.34993E-03,+0.0E+00,-40.20100E-03
-574.27243E-03,+0.0E+00,-40.20100E-03
-574.19493E-03,+0.0E+00,-40.20100E-03
-574.11743E-03,-37.60804E-03,-2.59296E-03
-574.03993E-03,-2.59296E-03,+0.0E+00
-573.96243E-03,+0.0E+00,+0.0E+00
-573.88493E-03,+0.0E+00,-37.60804E-03
-573.80743E-03,+0.0E+00,-2.59296E-03
-573.72993E-03,+0.0E+00,-37.60804E-03
-573.65243E-03,+0.0E+00,-40.20100E-03
-573.57493E-03,+0.0E+00,-40.20100E-03
-573.49743E-03,+0.0E+00,-2.59296E-03
-573.41993E-03,+0.0E+00,-37.60804E-03
-573.34243E-03,-37.60804E-03,-40.20100E-03
-573.26493E-03,-40.20100E-03,-2.59296E-03
-573.18743E-03,-40.20100E-03,-37.60804E-03
-573.10993E-03,-2.59296E-03,-40.20100E-03
-573.03243E-03,-37.60804E-03,-40.20100E-03
-572.95493E-03,-40.20100E-03,-2.59296E-03
-572.87743E-03,-2.59296E-03,-37.60804E-03
-572.79993E-03,+0.0E+00,-2.59296E-03
-572.72243E-03,+0.0E+00,-37.60804E-03
-572.64493E-03,-37.60804E-03,-2.59296E-03
-572.56743E-03,-2.59296E-03,-37.60804E-03
-572.48992E-03,+0.0E+00,-2.59296E-03
-572.41242E-03,-37.60804E-03,+0.0E+00
-572.33492E-03,-2.59296E-03,-37.60804E-03
-572.25742E-03,+0.0E+00,-40.20100E-03
-572.17992E-03,+0.0E+00,-2.59296E-03
-572.10242E-03,+0.0E+00,+0.0E+00
-572.02492E-03,-37.60804E-03,+0.0E+00
-571.94742E-03,-40.20100E-03,+0.0E+00
-571.86992E-03,-40.20100E-03,-37.60804E-03
-571.79242E-03,-40.20100E-03,-40.20100E-03
-571.71492E-03,-2.59296E-03,-2.59296E-03
-571.63742E-03,+0.0E+00,+0.0E+00
-571.55992E-03,-37.60804E-03,+0.0E+00
-571.48242E-03,-2.59296E-03,-37.60804E-03
-571.40492E-03,-37.60804E-03,-40.20100E-03
-571.32742E-03,-2.59296E-03,-40.20100E-03
-571.24992E-03,+0.0E+00,-2.59296E-03
-571.17242E-03,-37.60804E-03,+0.0E+00
-571.09492E-03,-2.59296E-03,-37.60804E-03
-571.01742E-03,+0.0E+00,-40.20100E-03
-570.93992E-03,-37.60804E-03,-2.59296E-03
-570.86242E-03,-2.59296E-03,-37.60804E-03
-570.78492E-03,+0.0E+00,-40.20100E-03
-570.70742E-03,+0.0E+00,-40.20100E-03
-570.62992E-03,-37.60804E-03,-40.20100E-03
-570.55242E-03,-2.59296E-03,-40.20100E-03
-570.47492E-03,+0.0E+00,-40.20100E-03
-570.39742E-03,-37.60804E-03,-40.20100E-03
-570.31992E-03,-40.20100E-03,-40.20100E-03
-570.24242E-03,-2.59296E-03,-40.20100E-03
-570.16492E-03,-37.60804E-03,-40.20100E-03
-570.08742E-03,-2.59296E-03,-2.59296E-03
-570.00992E-03,+0.0E+00,-37.60804E-03
-569.93242E-03,-37.60804E-03,-2.59296E-03
-569.85492E-03,-2.59296E-03,+0.0E+00
-569.77742E-03,+0.0E+00,-37.60804E-03
-569.69992E-03,+0.0E+00,-2.59296E-03
-569.62242E-03,+0.0E+00,-37.60804E-03
-569.54492E-03,+0.0E+00,-2.59296E-03
-569.46742E-03,-37.60804E-03,+0.0E+00
-569.38992E-03,-40.20100E-03,+0.0E+00
-569.31242E-03,-2.59296E-03,+0.0E+00
-569.23492E-03,+0.0E+00,-37.60804E-03
-569.15742E-03,+0.0E+00,-2.59296E-03
-569.07992E-03,-37.60804E-03,-37.60804E-03
-569.00242E-03,-40.20100E-03,-40.20100E-03
-568.92492E-03,-40.20100E-03,-40.20100E-03
